chr	edit_id	DSN-seq	Osa_DSN_rep1	Osa_DSN_rep2	Osa_DSN_rep3	Osa_Ribo-off_rep1	Osa_Ribo-off_rep2	Osa_Ribo-off_rep3	Ribo-off-seq
Mt	nad4_mt 166 CT	46.7313153728381	65.4260515069163	36.661562788731	39.511216280583	55.3884602708009	19.3916168160105	22.0023640693948	31.8530796827652
Mt	nad4_mt 197 CT	48.1262800108333	52.9289405449211	44.8085767417824	47.0047228165557	47.4758230892579	13.5153692960073	20.8740377068617	26.9676380136294
Mt	nad4_mt 317 CT	62.54091460345	80.1285349916166	63.8182759655688	44.9610392158359	101.646954562898	49.3604791680268	68.2637449332505	72.6953720367402
Mt	nad4_mt 362 CT	65.0983497731078	80.8636591658517	69.2496186009364	46.3234949496491	149.731442050736	96.9580840800526	100.985209446709	115.296423391604
Mt	nad4_mt 376 CT	61.1459499654549	76.4529141204416	65.1761116244107	42.9173556151161	144.862126862095	101.071457344055	95.343577634044	113.146829057184
Mt	nad4_mt 401 CT	61.1459499654549	71.3070449007965	67.2128651126735	45.6422670827425	121.732879716046	88.7313375520481	82.9319876461803	97.3179980491845
Mt	nad4_mt 416 CT	56.2635737324718	63.9558031584463	59.7447689890432	45.6422670827425	119.298222121725	84.6179642880459	79.5470085585811	93.9958977141722
Mt	nad4_mt 433 CT	49.753738755161	57.3396855903312	50.9188372065709	41.5548998813029	113.820242534503	82.2674652800446	80.1111717398477	91.650885712987
Mt	nad4_mt 437 CT	49.753738755161	57.3396855903312	50.9188372065709	41.5548998813029	113.820242534503	82.8550900320449	80.1111717398477	91.8463033797525
Mt	nad4_mt 44 CT	29.061763291566	39.6967054086908	15.6151100766817	32.698937611517	17.0426031602464	6.46387227200351	8.46244771899799	10.5525540053333
Mt	nad4_mt 449 CT	51.8461857121537	60.2801822872712	50.9188372065709	44.9610392158359	120.515550918885	88.7313375520481	85.752803552513	97.9042510494808
Mt	nad4_mt 74 CT	43.4763978841827	51.4586921964511	34.6248093004682	44.9610392158359	35.9111995162335	12.3401197920067	13.5399163503968	20.3234373436048
Mt	nad4_mt 819 CT	113.689617996606	116.884743703367	120.168455807507	104.22786363671	6.08664398580229	4.70099801600255	2.25665272506613	4.29918866883948
Mt	nad4_mt 977 CT	35.5715982688768	47.047947151041	36.661562788731	23.8429753417311	34.0852063204929	21.1544910720115	20.8740377068617	25.2088790127406
Mt	nad5_mt 1490 CT	24.8768693775805	19.8483527043454	19.6886170532074	34.7426212122368	116.254900128824	109.298203872059	69.3920712957835	97.7088333827154
Mt	nad5_mt 1550 CT	20.9244695699275	12.4971109619953	20.3675348826283	29.292798276984	107.12493415012	92.8447108160504	78.9828453773146	92.6279740468142
Mt	nad5_mt 1580 CT	22.0869401015902	17.6429801816404	19.0096992237865	29.292798276984	126.602194904688	101.071457344055	93.0869249089779	106.50262838716
Mt	nad5_mt 1589 CT	23.0169165269203	18.3781043558754	22.4042883708912	27.9303425431708	142.427469267774	108.710579120059	104.370188534309	118.03227072632
Mt	nad5_mt 1591 CT	23.2494106332528	19.1132285301104	22.4042883708912	27.9303425431708	144.253462463514	108.710579120059	104.370188534309	118.618523726616
Mt	nad5_mt 1859 CT	39.7564921828623	27.9347186209306	53.6345085242546	36.7863048129566	146.688120057835	99.3085830880539	109.447657165707	118.03227072632
Mt	nad5_mt 1895 CT	43.7088919905153	33.0805878405757	58.3869333302013	38.8299884136764	145.470791260675	101.071457344055	111.140146709507	118.813941393382
Mt	nad5_mt 1900 CT	42.3139273525201	30.1400911436356	57.0290976713594	38.8299884136764	145.470791260675	101.071457344055	108.883493984441	118.03227072632
Mt	nad5_mt 1901 CT	42.3139273525201	30.1400911436356	57.0290976713594	38.8299884136764	145.470791260675	101.071457344055	108.883493984441	118.03227072632
Mt	nad5_mt 1916 CT	37.431551119537	24.9942219239905	48.882083718308	37.4675326798632	120.515550918885	87.5560880480475	89.1377826401122	98.6859217165425
Mt	nad5_mt 1918 CT	37.431551119537	24.9942219239905	48.882083718308	37.4675326798632	120.515550918885	87.5560880480475	89.1377826401122	98.6859217165425
Mt	nad5_mt 1931 CT	38.3615275448671	22.7888494012855	54.3134263536756	36.7863048129566	130.254181296169	95.1952098240516	94.215251271511	106.111793053629
Mt	nad5_mt 1958 CT	23.9468929522504	14.7024834847003	37.340480618152	19.0743802733849	100.429625765738	71.6902197440389	66.0070922081843	78.948737373234
Mt	nad6_mt 138 CT	56.2635737324718	72.0421690750315	39.3772341064148	58.585596553968	378.589255916903	181.576048368098	156.837364392096	236.259959119406
Mt	nad6_mt 146 CT	58.8210089021296	73.5124174235015	40.7350697652567	63.3541916223142	397.45785227289	186.864671136101	161.914833023495	245.835424790912
Mt	nad6_mt 158 CT	56.7285619451368	67.6314240296214	42.0929054240986	61.3105080215944	392.588537084248	186.277046384101	161.914833023495	244.076665790023
Mt	nad6_mt 159 CT	56.7285619451368	67.6314240296214	42.0929054240986	61.3105080215944	390.153879489927	186.277046384101	159.094017117162	242.317906789134
Mt	nad6_mt 161 CT	56.7285619451368	67.6314240296214	42.0929054240986	61.3105080215944	390.153879489927	186.277046384101	159.094017117162	242.317906789134
Mt	nad6_mt 169 CT	55.3335973071417	64.6909273326813	39.3772341064148	62.6729637554076	384.067235504125	187.452295888102	166.992301654894	243.490412789727
Mt	nad6_mt 191 CT	64.1683733477777	74.9826657719715	46.8453302300452	71.5289260251934	364.589974749557	196.266667168106	164.735648929828	239.386641787653
Mt	nad6_mt 25 CT	31.3867043548913	38.2264570602208	27.8356310062587	28.6115704100774	138.166818477712	84.0303395360456	62.6221131205851	93.9958977141722
Mt	nad6_mt 26 CT	31.3867043548913	38.2264570602208	27.8356310062587	28.6115704100774	138.166818477712	84.0303395360456	62.6221131205851	93.9958977141722
Mt	nad6_mt 306 CT	149.261216265483	210.245513831214	126.278716272296	115.808737374123	466.845593711036	265.018763152144	218.895314331415	313.840772825282
Mt	nad6_mt 446 CT	528.459103693836	656.465887591869	511.904043383392	426.448644683534	529.5380267648	318.492615584173	245.975147032208	361.131848182516
Mt	nad6_mt 569 CT	454.060989667427	574.867104251782	435.865246488247	360.369541593594	402.935831860112	233.874651296127	168.684791198693	265.57260913422
Mt	nad6_mt 88 CT	43.7088919905153	56.6045614160962	31.9091379827844	43.5985834820227	231.901135859067	106.360080112058	102.113535809242	145.195326406715
Mt	nad6_mt 89 CT	43.7088919905153	56.6045614160962	31.9091379827844	43.5985834820227	231.901135859067	106.360080112058	102.113535809242	145.195326406715
Mt	nad7_mt 1088 CT	433.834002416497	361.681093723627	486.105165865397	448.247936424546	4344.0378126671	3407.63593684985	3127.15651376039	3611.12306415839
Mt	nad7_mt 1103 CT	434.99647294816	360.210845375157	491.536508500764	447.566708557639	4205.87099418938	3311.8531022738	3028.42795703875	3500.71208243593
Mt	nad7_mt 1110 CT	435.693955267157	360.210845375157	491.536508500764	449.610392158359	4178.48109625327	3294.81198446579	3013.75971432582	3481.17031575938
Mt	nad7_mt 1124 CT	343.626289159476	270.525696118486	410.066368970251	344.701300654742	1247.76201708947	982.508585344533	948.358307709042	1055.84165353362
Mt	nad7_mt 137 CT	582.16524225665	611.623312963532	583.869333302013	553.157027928163	20.0859251531476	18.2163673120099	22.5665272506613	20.3234373436048
Mt	nad7_mt 209 CT	559.380819836062	537.375771365796	601.521196866957	537.488786989311	27.3898979361103	22.3297405760121	20.3098745255952	23.2547023450863
Mt	nad7_mt 224 CT	651.680980050076	598.391077827302	720.331817015623	632.179460489329	113.211578135923	64.0510979680347	65.4429290269178	80.316661040592
Mt	nad7_mt 244 CT	654.238415219734	624.120423925528	717.616145697939	618.554903151197	250.161067816474	135.153692960073	153.452385304497	178.416329756838
Mt	nad7_mt 251 CT	757.233304325044	726.302684144195	801.123038716715	741.857147061292	253.813054207956	140.442315728076	158.529853935896	183.106353759209
Mt	nad7_mt 315 CT	1108.76439309983	1098.27551630711	1098.48904800309	1128.79457546424	818.653616090409	582.923753984316	530.877553571807	640.579111657082
Mt	nad7_mt 335 CT	1188.27737746555	1182.81479634414	1173.17000923939	1208.49823589232	862.477452788185	595.263873776323	556.264896728801	667.546749670712
Mt	nad7_mt 344 CT	1421.23647201074	1364.39046738019	1439.98471620182	1455.10272371251	883.780706738493	602.902995552327	574.882281710597	683.375580678711
Mt	nad7_mt 353 CT	1506.09682082212	1442.3136298491	1534.35429449134	1536.8500677413	895.953994710098	616.418364848334	581.088076704529	693.928134684045
Mt	nad7_mt 38 CT	333.86153669351	340.362492670812	352.35835346947	309.277451575598	65.7357550466648	51.1233534240277	60.365460395519	59.0161353631601
Mt	nad7_mt 383 CT	1786.25221895281	1656.23476455149	1843.26190687787	1849.53365865143	1504.61839329033	1143.51776739262	1103.50318255734	1245.59220796286
Mt	nad7_mt 44 CT	326.189231184537	335.216623451167	344.89025734584	299.059033571999	65.7357550466648	51.1233534240277	60.365460395519	59.0161353631601
Mt	nad7_mt 445 CT	2500.47411360634	2352.39735755205	2687.83568667752	2449.69540939615	2833.94143978955	2305.25190209725	2280.34757867933	2466.3663722465
Mt	nad7_mt 45 CT	326.189231184537	335.216623451167	344.89025734584	299.059033571999	65.7357550466648	51.1233534240277	60.365460395519	59.0161353631601
Mt	nad7_mt 531 CT	2785.51188797002	2603.07470096619	2985.20169596389	2754.2042659034	3911.88608967513	3401.17206457784	3066.22689018361	3449.12181840985
Mt	nad7_mt 533 CT	2704.83643307263	2513.38955170952	2906.44722775106	2679.95042841058	3758.50266123292	3201.96727364974	2899.79875170998	3275.98176565568
Mt	nad7_mt 534 CT	2707.39386824229	2517.06517258069	2909.16289906875	2681.31288414439	3767.02396281304	3218.42076670575	2911.64617851658	3288.2930786619
Mt	nad7_mt 578 CT	3869.6319057986	3624.89730315286	4137.32525249124	3827.81938414821	4564.98298935172	3896.53973051411	3564.94714242322	3996.29128535306
Mt	nad7_mt 679 CT	3499.96627672988	3302.91291483792	3814.83928351629	3366.62811825244	4392.73096455352	3532.80000902592	3176.23871053058	3685.38177752926
Mt	nad7_mt 698 CT	1119.92411020379	1090.18915039053	1213.90507900465	1053.17828223761	2924.02377077942	2038.47026468911	1923.23228493761	2282.86918315376
Mt	nad7_mt 724 CT	1059.70813666366	1011.53086374738	1157.55489916271	1006.17355942105	5096.34700931226	3411.74931011385	3414.87973620632	3953.6902339982
Mt	nad7_mt 734 CT	1028.78642052144	987.271765997625	1110.70956893267	985.05549554695	5512.06479354256	3633.87146636997	3728.55446499052	4269.6806011579
Mt	nad7_mt 739 CT	1023.90404428845	987.271765997625	1107.99389761498	973.474621809537	5622.23304968558	3699.68543859401	3807.53731036783	4354.29645086733
Mt	nad7_mt 769 CT	477.542894407013	452.101367154534	481.35274105945	497.296342841821	15265.3031163922	10897.5010258459	10964.5114279151	12323.0380662281
Mt	nad7_mt 77 CT	368.503158537057	371.237707988683	370.010217034415	364.456908795033	65.7357550466648	52.2986029280284	60.365460395519	59.4069706966909
Mt	nad7_mt 789 CT	348.043677179794	309.487277352941	351.000517810628	380.806377600792	15767.4512452208	11258.3026235741	11306.3943157626	12722.6671947634
Mt	nad7_mt 83 CT	381.057840279013	387.410439821853	389.698834087622	366.500592395753	63.3010974523439	52.2986029280284	60.365460395519	58.6253000296292
Mt	nad7_mt 836 CT	383.382781342339	323.454636663407	429.076068194037	393.068479205111	21186.9990501792	15207.7285817682	15536.489848899	17241.3099033804
Mt	nad7_mt 926 CT	668.420555706018	587.364215213777	717.616145697939	694.17119637783	26540.8111000909	18582.4575325061	18919.2122837732	21254.2116904085
Mt	nad7_mt 973 CT	677.022837640322	593.980332781892	717.616145697939	713.245576651215	25801.2838558159	18128.8112239618	18384.9497511138	20680.8562561188
Mt	nad7_mt 99 CT	462.198283389066	469.00922316194	470.490055788715	447.566708557639	54.1711314736404	51.1233534240277	55.2879917641202	53.544440693728
Mt	nad9_mt 111 CT	204.827307678957	172.019056770994	211.822362779335	228.211335413712	1224.63276994342	917.869862624498	758.799478803487	961.259502819154
Mt	nad9_mt 113 CT	205.05980178529	172.019056770994	211.822362779335	228.892563280619	1222.80677674768	917.869862624498	759.363641984753	960.868667485623
Mt	nad9_mt 14 CT	51.1487033931562	63.2206789842113	45.4874945712033	45.6422670827425	407.196482650173	246.802395840134	228.486088412946	291.953994147554
Mt	nad9_mt 167 CT	412.90953284657	413.874910094313	406.671779823146	418.273910280655	1314.7151009333	930.209982416505	789.828453773146	1005.03306017461
Mt	nad9_mt 190 CT	493.119999531292	502.089811002515	481.35274105945	496.615114974914	1752.34480351248	1255.75409502468	1039.18857989295	1340.17435867732
Mt	nad9_mt 223 CT	535.898915096477	543.256764759676	546.528852683861	518.414406715926	1483.9238037386	1113.5489050406	938.203370446244	1171.72432992552
Mt	nad9_mt 298 CT	399.889862891948	352.124479458572	434.507410829405	409.417948010869	1360.97359522539	1014.82794670455	873.888767781859	1077.14217921105
Mt	nad9_mt 311 CT	570.075548727359	551.343130676261	590.658511596222	566.781585266295	1414.53606230045	1034.80718827256	900.404437301386	1110.16776489441
Mt	nad9_mt 328 CT	470.335577110704	482.24145829817	480.673823230029	448.929164291452	628.141659334797	450.708184784244	411.274959143302	494.015861583009
Mt	nad9_mt 356 CT	424.069249950531	459.452608896884	410.745286799672	404.649352942523	722.484641114732	542.965270848294	493.642783608216	583.517152961576
Mt	nad9_mt 368 CT	441.971296138136	471.214595684645	435.186328658826	421.680049615188	746.831217057942	554.717765888301	507.182699958613	599.932236969872
Mt	nad9_mt 398 CT	440.576331500141	476.36046490429	434.507410829405	413.505315212309	752.917861043744	552.3672668803	508.875189502413	601.690995970761
Mt	nad9_mt 92 CT	200.409919658639	164.667815028643	209.106691461651	224.805196079179	1113.85584940182	797.994413216433	668.533369800841	854.561456765229
Mt	orf183_mt 422 CT	170.650674048076	196.278154520749	163.619196890448	153.957497920893	32.2592131247522	26.4431138400143	26.515669519527	28.3355616809875
Mt	orf288_mt 134 CT	12.787175848289	15.4376076589353	12.220520929577	10.8996458705057	73.6483922282078	40.546107888022	47.3897072263888	53.544440693728
Mt	orf288_mt 56 CT	8.36978782797101	6.61611756811514	8.14701395305134	10.2184180035991	74.8657210253682	41.1337326400223	50.2105231327214	55.1077820278515
Mt	orf288_mt 58 CT	7.90479961530595	5.88099339388012	7.46809612363039	10.2184180035991	74.8657210253682	41.1337326400223	50.2105231327214	55.1077820278515
Mt	orfX_mt 102 CT	1551.89815976962	1435.69751228098	1600.20932394517	1611.10390523412	2235.0156715866	1655.9265511369	1706.59362333126	1859.39909927307
Mt	orfX_mt 127 CT	1230.12631660541	1154.14495354897	1250.56664179338	1280.02716191751	1829.64518213217	1363.28942464074	1394.0472209096	1523.67154777006
Mt	orfX_mt 138 CT	107.179783019295	130.852103013833	80.7912217010924	111.721370172683	160.687401225181	86.3808385440469	117.345941703439	120.963535727802
Mt	orfX_mt 149 CT	106.71479480663	128.646730491128	84.8647286776181	108.31523083815	153.383428442218	79.329341520043	116.217615340906	115.8826763919
Mt	orfX_mt 155 CT	104.389853743305	125.706233794188	83.5068930187762	105.590319370524	150.340106449317	76.9788425120418	113.396799434573	113.146829057184
Mt	orfX_mt 157 CT	103.227383211642	125.706233794188	80.1123038716715	105.590319370524	150.340106449317	76.9788425120418	111.140146709507	112.365158390123
Mt	orfX_mt 158 CT	103.227383211642	125.706233794188	80.1123038716715	105.590319370524	150.340106449317	76.9788425120418	110.011820346974	111.974323056592
Mt	orfX_mt 205 CT	79.9779725783896	96.301266824787	53.6345085242546	91.284534165485	92.5169885841949	42.3089821440229	61.4937867580521	65.0740830328884
Mt	orfX_mt 215 CT	32.7816689928864	27.9347186209306	25.119959688575	44.9610392158359	35.3025351176533	30.5564871040166	32.7214645134589	32.8301680165924
Mt	orfX_mt 227 CT	28.3642809725684	24.2590977497555	22.4042883708912	38.1487605467698	40.1718503062951	30.5564871040166	34.4139540572585	34.9797623510121
Mt	orfX_mt 229 CT	28.8292691852335	25.7293460982255	22.4042883708912	38.1487605467698	38.9545215091347	30.5564871040166	34.4139540572585	34.5889270174812
Mt	orfX_mt 251 CT	24.8768693775805	19.1132285301104	23.7621240297331	31.3364818777038	37.7371927119742	27.618363344015	29.9006486071262	31.6576620159998
Mt	orfX_mt 279 CT	25.5743516965781	19.1132285301104	28.5145488356797	28.6115704100774	37.128528313394	29.3812376000159	27.6439958820601	31.2668266824689
Mt	orfX_mt 289 CT	49.5212446488285	36.7562087117508	54.9923441830965	55.8606850863415	39.5631859077149	30.5564871040166	35.5422804197916	35.1751800177775
Mt	orfX_mt 308 CT	43.9413860968478	28.6698427951656	54.3134263536756	47.6859506834623	39.5631859077149	28.2059880960153	38.3630963261242	35.370597684543
Mt	orfX_mt 354 CT	66.7258085174355	61.7504306357413	69.9285364303573	68.1227866906604	72.4310634310473	42.3089821440229	51.3388494952545	55.1077820278515
Mt	orfX_mt 355 CT	66.493314411103	61.7504306357413	69.9285364303573	67.4415588237538	71.8223990324671	42.3089821440229	51.3388494952545	54.912364361086
Mt	orfX_mt 358 CT	66.493314411103	61.7504306357413	69.9285364303573	67.4415588237538	71.8223990324671	42.3089821440229	51.3388494952545	54.912364361086
Mt	orfX_mt 371 CT	68.3532672617632	62.4855548099763	71.9652899186202	70.1664702913802	71.2137346338868	44.6594811520242	50.2105231327214	55.1077820278515
Mt	orfX_mt 373 CT	67.8882790490982	62.4855548099763	71.9652899186202	68.804014557567	71.2137346338868	44.6594811520242	50.2105231327214	55.1077820278515
Mt	orfX_mt 401 CT	82.76790185438	75.7177899462066	88.9382356541438	83.1097997626057	76.0830498225287	45.2471059040245	54.1596654015871	58.2344646960984
Mt	orfX_mt 403 CT	82.76790185438	74.2475415977365	90.2960713129857	83.1097997626057	75.4743854239484	43.4842316480236	53.5955022203206	57.2573763622712
Mt	orfX_mt 406 CT	85.3253370240378	74.2475415977365	93.6906604600904	87.1971669640453	77.9090430182694	45.2471059040245	54.1596654015871	58.8207176963947
Mt	orfX_mt 434 CT	75.5605845580716	72.0421690750315	72.6442077480411	81.7473440287925	93.1256529827751	62.8758484640341	58.1088076704529	70.9366130358514
Mt	orfX_mt 464 CT	80.9079490037197	69.8367965523264	69.9285364303573	102.184180035991	94.3429817799356	64.0510979680347	63.7504394831182	73.6724603705674
Mt	orfX_mt 468 CT	82.3029136417149	72.0421690750315	72.6442077480411	101.502952169084	94.9516461785158	64.0510979680347	62.0579499393186	73.2816250370365
Mt	orfX_mt 53 CT	1495.40209193082	1360.71484650901	1549.96940456802	1565.46163815138	2214.92974643345	1636.53493432089	1697.00284924973	1843.17943293154
Mt	orfX_mt 532 CT	86.9527957683655	88.2149009082018	74.002043406883	98.7780407014576	93.1256529827751	54.6491019360296	64.8787658456513	70.5457777023205
Mt	orfX_mt 575 CT	128.104252589223	106.593005264077	151.398675960871	124.664699643909	105.90760535296	61.7005989600335	77.8545190147815	81.4891670411846
Mt	orfX_mt 581 CT	126.709287951228	109.533501961017	149.361922472608	119.896104575562	104.690276555799	62.2882237120338	78.9828453773146	81.6845847079501
Mt	orfX_mt 637 CT	124.384346887902	102.182260218667	147.325168984345	121.939788176282	189.294627958451	120.463074160065	127.500878966236	144.99990873995
Mt	orfX_mt 64 CT	1488.42726874084	1356.3041014636	1538.42780146786	1560.69304308303	2225.8857056079	1634.77206006489	1687.97623834947	1842.98401526478
Mt	orfX_mt 687 CT	141.58891075651	132.322351362303	156.830018596238	134.883117647508	226.423156271845	161.596806800088	178.275565280224	188.18721309511
Mt	orfX_mt 694 CT	141.58891075651	134.527723885008	151.398675960871	138.289256982041	222.162505481784	163.359681056089	174.326423011359	186.03761876069
Mt	orfX_mt 700 CT	138.101499161522	130.116978839598	149.361922472608	134.201889780601	220.945176684623	159.833932544087	174.890586192625	184.669695093332
Mt	orfX_mt 717 CT	142.751381288172	133.792599710773	153.435429449134	140.33294058276	228.249149467586	162.772056304088	178.275565280224	189.164301428937
Mt	orfX_mt 86 CT	1549.80571281263	1432.75701558404	1594.7779813098	1613.14758883484	2247.18895955821	1653.5760521289	1708.85027605633	1863.30745260838
Mt	orfX_mt 91 CT	1545.15583068598	1428.34627053863	1594.7779813098	1603.61039869815	2240.49365117382	1654.7513016329	1704.3369706062	1859.98535227337
Mt	rpl16_mt 225 CT	1350.32576957932	1364.39046738019	1114.78307590919	1573.63637255426	83.9956870040717	43.4842316480236	80.6753349211142	69.3732717017279
Mt	rpl16_mt 227 CT	1351.95322832365	1365.86071572866	1115.46199373861	1576.36128402188	83.9956870040717	44.0718564000239	81.2394981023807	69.7641070352588
Mt	rpl16_mt 228 CT	1360.09052204529	1375.41732999371	1124.28792552108	1582.49233482404	84.6043514026519	44.0718564000239	81.8036612836473	70.1549423687896
Mt	rpl16_mt 287 CT	1895.75694303543	1978.95427704066	1583.23637820964	2132.24322341767	107.733598548701	69.3397207360376	129.193368510036	102.398857385086
Mt	rpl16_mt 355 CT	2679.95956369505	2733.92680398002	2292.02659212511	3019.20190613007	183.207983972649	112.236327632061	173.762259830092	156.334133412345
Mt	rpl16_mt 444 CT	3785.93402751889	3724.87419084882	3259.48449904996	4370.75799407277	274.507643759683	173.936926592094	266.285021557803	238.21413578706
Mt	rpl16_mt 458 CT	3561.11222669533	3486.69395839668	3078.89235642398	4113.93508824898	260.508362592338	159.246307792086	238.641025675743	219.258622110813
Mt	rpl16_mt 48 CT	650.983497731078	682.930357864329	523.445646483548	749.350653597265	26.7812335375301	15.8658683040086	19.7457113443286	20.7142726771357
Mt	rpl16_mt 524 CT	5578.23109323634	5581.06273079223	4822.35334237697	6334.05670649761	301.897541695794	188.039920640102	267.977511101603	252.284207794171
Mt	rpl16_mt 530 CT	5568.46634077038	5571.50611652718	4812.84849276508	6323.83828849401	300.071548500053	188.039920640102	266.84918473907	251.307119460344
Mt	rpl16_mt 61 CT	653.308438794404	691.016723780914	520.051057336444	752.075565064891	29.215891131851	15.2782435520083	22.5665272506613	22.2776140112591
Mt	rpl16_mt 79 CT	776.995303363309	820.398578446277	617.136306943639	897.177100715998	30.4332199290115	18.2163673120099	21.4382008881282	23.2547023450863
Mt	rpl16_mt 93 CT	794.199867231916	840.246931150622	637.503841826267	908.75797445341	31.6505487261719	16.4534930560089	22.5665272506613	23.4501200118517
Mt	rpl2_mt 1210 CT	170.650674048076	211.715762179684	165.655950378711	137.608029115134	539.276657142083	212.720160224115	210.432866612417	316.772037826763
Mt	rpl5_mt 64 CT	18.8320226129348	27.1995944466956	21.7253705414702	8.17473440287925	528.320697967639	236.812775056128	216.074498425082	323.220820830022
Mt	rps11_mt 354 CT	378.732899215688	440.339380366774	327.238393780895	373.312871064819	71.8223990324671	31.1441118560169	44.0047281387896	48.6589990245923
Mt	rps11_mt 477 CT	10.4622347849638	16.9078560074053	6.78917829420945	8.17473440287925	13.390616768765	2.93812376000159	6.20579499393186	7.42587133708637
Mt	rps11_mt 6 CT	328.979160460527	387.410439821853	272.246049597799	331.757971183516	12.7819523701848	8.81437128000478	9.59077408153106	10.3571363385678
Mt	rps11_mt 78 CT	353.856029838108	421.226151836664	296.687091456953	348.788667856181	19.4772607545673	10.5772455360057	11.2832636253307	13.6792366735802
Mt	rps11_mt 82 CT	360.133370709086	427.842269404779	299.402762774637	358.325857992874	20.6945895517278	10.5772455360057	12.4115899878637	14.4609073406419
Mt	rps12_mt 196 CT	1534.46110179468	1612.86243827162	1378.88211155394	1617.91618390318	59.6491110608625	41.1337326400223	45.6972176825892	48.6589990245923
Mt	rps12_mt 221 CT	1538.64599570867	1622.41905253668	1391.78155031294	1608.37899376649	46.2584942920974	39.3708583840214	41.7480754137234	42.4056336880985
Mt	rps12_mt 269 CT	1403.33442582314	1470.98347264427	1275.00768365253	1469.40850891755	29.8245555304312	20.5668663200112	28.2081590633266	26.1859673465677
Mt	rps12_mt 284 CT	1397.05708495216	1454.81074081109	1272.29201233485	1468.72728105064	29.8245555304312	17.6287425600096	28.2081590633266	25.2088790127406
Mt	rps12_mt 289 CT	1397.52207316483	1457.75123750803	1272.29201233485	1467.36482531683	29.215891131851	16.4534930560089	28.2081590633266	24.6226260124443
Mt	rps12_mt 71 CT	1179.90758963758	1315.87227188068	1014.30323715489	1220.07910962973	42.6065079006161	36.4327346240198	35.5422804197916	38.106445019259
Mt	rps13_mt 100 CT	745.608599008417	946.839936414699	752.240954998407	552.475800061256	411.457133440235	303.801996784165	204.791234799751	304.06988948701
Mt	rps13_mt 14 CT	709.10702431421	889.500250824368	741.378269727672	509.55844444614	241.031101837771	204.493413696111	132.578347597635	191.313895763357
Mt	rps13_mt 256 CT	109.272229976288	135.262848059243	95.7274139483532	98.7780407014576	135.123496484811	74.0407187520402	60.9296235767855	89.1104560450364
Mt	rps13_mt 26 CT	673.070437832669	861.565532203438	679.596747250366	491.846519906568	272.072986165363	224.472655264122	150.067406216898	213.982345108147
Mt	rps13_mt 287 CT	99.2749834039895	125.706233794188	84.1858108481972	89.9220784316717	133.90616768765	74.6283435040405	57.5446444891863	87.7425323776784
Mt	rps13_mt 5 CT	633.778933862471	804.225846613106	652.440034073528	457.103898694331	238.59644424345	200.967665184109	129.757531691303	188.382630761875
Mt	rps13_mt 56 CT	624.944157821835	800.550225741931	642.256266632214	444.841797090013	334.156754820546	263.255888896143	181.660544367824	257.755902463603
Mt	rps19_mt 116 CT	1584.21484054985	2419.29365740743	1267.5395875289	1128.11334759734	266.59500657814	91.0818365600494	93.0869249089779	148.126591408197
Mt	rps19_mt 126 CT	1835.30847538898	2812.58509062317	1443.37930534893	1322.94451753263	273.290314962523	96.9580840800526	98.1643935403767	153.989121411159
Mt	rps19_mt 138 CT	1822.75379364702	2772.88838521448	1446.77389449603	1319.53837819809	273.898979361103	95.1952098240516	98.7285567216432	153.793703744394
Mt	rps19_mt 163 CT	1808.3391590544	2764.80201929789	1433.19553790761	1298.42031432399	272.681650563943	95.782834576052	98.1643935403767	153.402868410863
Mt	rps19_mt 164 CT	1808.3391590544	2764.80201929789	1433.19553790761	1298.42031432399	273.290314962523	98.1333335840532	98.1643935403767	154.37995674469
Mt	rps19_mt 66 CT	1595.83954586647	2443.55275515719	1269.57634101717	1137.65053773403	206.337231118698	74.6283435040405	76.1620294709819	117.446017726024
Mt	rps19_mt 76 CT	1614.20658026674	2475.89821882353	1286.54928675269	1144.4628164031	242.248430634931	85.2055890400462	85.1886403712464	135.619860735209
Mt	rps1_mt 107 CT	295.267515042311	361.681093723627	278.356310062587	250.69185502163	119.906886520305	94.6075850720513	79.5470085585811	97.5134157159499
Mt	rps1_mt 377 CT	1524.92884343505	1331.30987953961	1525.52836270886	1703.75089513342	188.685963559871	146.90618800008	143.297448041699	159.069980747061
Mt	rps1_mt 505 CT	21.6219518889251	18.3781043558754	17.6518635649446	28.6115704100774	1.82599319574069	1.17524950400064	3.3849790875992	2.14959433441974
Mt	rps2_mt 12 CT	439.64635507481	526.348908752271	387.66208059936	411.461631611589	213.03253950308	129.27744544007	159.094017117162	166.495852084147
Mt	rps2_mt 158 CT	451.736048604102	521.938163706861	414.818793776197	423.723733215908	238.59644424345	120.463074160065	165.299812111094	173.921723421233
Mt	rps2_mt 203 CT	384.312757767669	468.274098987705	319.091379827844	371.950415331006	212.4238751045	106.360080112058	137.655816229034	151.253274076443
Mt	rps2_mt 404 CT	265.740763538079	325.660009186112	210.464527120493	265.678868093576	1606.26534785323	930.209982416505	922.970964552048	1144.75669191189
Mt	rps2_mt 425 CT	267.833210495072	328.600505883052	211.822362779335	267.722551694295	1608.70000544755	922.5708606405	926.355943639647	1144.1704389116
Mt	rps2_mt 479 CT	292.47758576632	347.713734413162	243.731500762119	290.203071302213	1623.91661541205	933.735730928506	931.997575452312	1154.72299291693
Mt	rps2_mt 674 CT	42.3139273525201	34.5508361890457	52.9555906948337	38.8299884136764	119.906886520305	72.2778444960392	68.827908114517	86.3746087103204
